,Alert ID,Alert,Fault ID,Asset Code,Tote Colour,Quadrant,MODULE,Original_timestamp,PTT011,PTT012,PTT021,PTT022,PTT031,PTT032,PTT041,PTT042,PTT051,PTT052,PTT071,PTT072,PTT081,PTT082,PTT091,PTT092,PTT101,PTT102,PTT111,PTT112,PTT121,PTT122,PTT131,PTT132,PTT141,PTT142,PTT151,PTT152,PTT171,PTT172,PTT181,PTT182,PTT191,PTT192,PTT201,PTT202
7139,145752.0,C06: C06PTT021_ external unit fault,3611.0,C06PTT021,Both,1.0,2,2020-12-09 21:51:16,0.0,0.0,1.205413473179738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7140,145946.0,C06: C06PTT021_ external unit fault,3611.0,C06PTT021,Both,1.0,2,2020-12-09 21:21:03,0.0,0.0,0.5357393214132168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7141,145942.0,C06: C06PTT021_ external unit fault,3611.0,C06PTT021,Both,1.0,2,2020-12-09 21:21:39,0.0,0.0,1.0045112276497816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7142,145882.0,C06: C06PTT021_ external unit fault,3611.0,C06PTT021,Both,1.0,2,2020-12-09 21:31:06,0.0,0.0,0.3348370758832605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7143,145823.0,C06: C06PTT021_ external unit fault,3611.0,C06PTT021,Both,1.0,2,2020-12-09 21:39:56,0.0,0.0,0.40180449105991256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7144,145952.0,C06: C06PTT021_ external unit fault,3611.0,C06PTT021,Both,1.0,2,2020-12-09 21:20:40,0.0,0.0,0.40180449105991256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7145,145944.0,C06: C06PTT021_ external unit fault,3611.0,C06PTT021,Both,1.0,2,2020-12-09 21:21:31,0.0,0.0,0.40180449105991256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7146,146031.0,C06: C06PTT021_ external unit fault,3611.0,C06PTT021,Both,1.0,2,2020-12-09 21:09:24,0.0,0.0,0.669674151766521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7147,146048.0,C06: C06PTT021_ external unit fault,3611.0,C06PTT021,Both,1.0,2,2020-12-09 21:07:27,0.0,0.0,1.0714786428264336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7148,145945.0,C06: C06PTT021_ external unit fault,3611.0,C06PTT021,Both,1.0,2,2020-12-09 21:21:13,0.0,0.0,0.669674151766521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7149,145599.0,C06: C06PTT021_ external unit fault,3611.0,C06PTT021,Both,1.0,2,2020-12-09 22:11:11,0.0,0.0,0.5357393214132168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7150,145602.0,C06: C06PTT021_ external unit fault,3611.0,C06PTT021,Both,1.0,2,2020-12-09 22:10:57,0.0,0.0,0.669674151766521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7151,145652.0,C06: C06PTT021_ external unit fault,3611.0,C06PTT021,Both,1.0,2,2020-12-09 22:05:07,0.0,0.0,0.40180449105991256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7152,145565.0,C06: C06PTT021_ external unit fault,3611.0,C06PTT021,Both,1.0,2,2020-12-09 22:16:12,0.0,0.0,0.40180449105991256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7153,145067.0,C06: C06PTT021_ external unit fault,3611.0,C06PTT021,Both,1.0,2,2020-12-09 23:25:50,0.0,0.0,0.40180449105991256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7560,147851.0,C06: C0602STA030 030B21 occupancy sensor fault,3416.0,C0602STA030,Blue,1.0,2,2020-12-09 16:21:57,0.0,0.0,3.8791527776221475,3.8791527776221475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8155,149043.0,C06: C06PTT022_ external unit fault,3611.0,C06PTT022,Both,1.0,2,2020-12-09 13:04:52,0.0,0.0,0.0,0.21436228521934525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8156,149016.0,C06: C06PTT022_ external unit fault,3611.0,C06PTT022,Both,1.0,2,2020-12-09 13:08:36,0.0,0.0,0.0,0.4287245704386905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8157,148035.0,C06: C06PTT022_ external unit fault,3611.0,C06PTT022,Both,1.0,2,2020-12-09 15:55:50,0.0,0.0,0.0,0.4287245704386905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8158,148255.0,C06: C06PTT022_ external unit fault,3611.0,C06PTT022,Both,1.0,2,2020-12-09 15:19:18,0.0,0.0,0.0,0.21436228521934525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8159,148034.0,C06: C06PTT022_ external unit fault,3611.0,C06PTT022,Both,1.0,2,2020-12-09 15:55:59,0.0,0.0,0.0,0.10718114260967262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8160,147082.0,C06: C06PTT022_ external unit fault,3611.0,C06PTT022,Both,1.0,2,2020-12-09 18:38:08,0.0,0.0,0.0,0.10718114260967262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8161,146635.0,C06: C06PTT022_ external unit fault,3611.0,C06PTT022,Both,1.0,2,2020-12-09 19:37:36,0.0,0.0,0.0,0.10718114260967262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8162,146132.0,C06: C06PTT022_ external unit fault,3611.0,C06PTT022,Both,1.0,2,2020-12-09 20:59:07,0.0,0.0,0.0,0.6430868556580358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8163,145375.0,C06: C06PTT022_ external unit fault,3611.0,C06PTT022,Both,1.0,2,2020-12-09 22:42:18,0.0,0.0,0.0,0.5359057130483631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8164,145462.0,C06: C06PTT022_ external unit fault,3611.0,C06PTT022,Both,1.0,2,2020-12-09 22:30:47,0.0,0.0,0.0,0.4287245704386905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8165,145371.0,C06: C06PTT022_ external unit fault,3611.0,C06PTT022,Both,1.0,2,2020-12-09 22:42:36,0.0,0.0,0.0,0.10718114260967262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8166,145373.0,C06: C06PTT022_ external unit fault,3611.0,C06PTT022,Both,1.0,2,2020-12-09 22:42:27,0.0,0.0,0.0,0.4287245704386905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9252,149095.0,C06: C06PTT031_ external unit fault,3611.0,C06PTT031,Both,1.0,3,2020-12-09 12:56:33,0.0,0.0,0.0,0.0,0.7238441523635145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9253,149163.0,C06: C06PTT031_ external unit fault,3611.0,C06PTT031,Both,1.0,3,2020-12-09 12:47:47,0.0,0.0,0.0,0.0,0.12064069206058575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9254,149237.0,C06: C06PTT031_ external unit fault,3611.0,C06PTT031,Both,1.0,3,2020-12-09 12:37:16,0.0,0.0,0.0,0.0,0.965125536484686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9255,149232.0,C06: C06PTT031_ external unit fault,3611.0,C06PTT031,Both,1.0,3,2020-12-09 12:37:29,0.0,0.0,0.0,0.0,0.36192207618175726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9256,148963.0,C06: C06PTT031_ external unit fault,3611.0,C06PTT031,Both,1.0,3,2020-12-09 13:19:19,0.0,0.0,0.0,0.0,0.6032034603029288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9257,148955.0,C06: C06PTT031_ external unit fault,3611.0,C06PTT031,Both,1.0,3,2020-12-09 13:20:23,0.0,0.0,0.0,0.0,0.12064069206058575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9258,149058.0,C06: C06PTT031_ external unit fault,3611.0,C06PTT031,Both,1.0,3,2020-12-09 13:02:15,0.0,0.0,0.0,0.0,0.12064069206058575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9259,148958.0,C06: C06PTT031_ external unit fault,3611.0,C06PTT031,Both,1.0,3,2020-12-09 13:19:46,0.0,0.0,0.0,0.0,0.12064069206058575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9260,148959.0,C06: C06PTT031_ external unit fault,3611.0,C06PTT031,Both,1.0,3,2020-12-09 13:19:37,0.0,0.0,0.0,0.0,0.482562768242343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9261,148961.0,C06: C06PTT031_ external unit fault,3611.0,C06PTT031,Both,1.0,3,2020-12-09 13:19:28,0.0,0.0,0.0,0.0,0.482562768242343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9262,148440.0,C06: C06PTT031_ external unit fault,3611.0,C06PTT031,Both,1.0,3,2020-12-09 14:47:44,0.0,0.0,0.0,0.0,0.482562768242343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9263,148587.0,C06: C06PTT031_ external unit fault,3611.0,C06PTT031,Both,1.0,3,2020-12-09 14:22:32,0.0,0.0,0.0,0.0,0.2412813841211715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
